1007822761929199616	patrictv	2018-06-16 03:10:45	Buenas noches. Farmacia de turno en #ovalle. Ahumada frente  al espejo de agua de la alameda. #farmaciade turno… https://t.co/aTkAnzPKja	Ovalle
1007822771924144128	Mabel_Pau	2018-06-16 03:10:47	@DonDateador Volviendo con pica-pica directo y sin anestesia 😂	Rancagua
1007822774495252481	jacoba_ma	2018-06-16 03:10:48	@_PrimerPlano maria jimena Pereira es como la otra versión de pablito Ruiz.,.. ???	Las Condes
1007822774495260672	95_joseortega	2018-06-16 03:10:48	"🥊PRE-PELEA
TITULO… https://t.co/X3f3mlIUlM"	Talagante
1007822794288136192	EdgarChaura	2018-06-16 03:10:53	Csm yoo! 👀 https://t.co/yrUysNw2QY	Valdivia
1007822797085790208	Anhiax	2018-06-16 03:10:53	Me disgustaron de tal modo que hicieron nacer en mí la desaprobación que los sucesos posteriores convirtieron en fi… https://t.co/zwx3C8iU0i	Puente Alto
1007822818367528960	Angelito_Caotic	2018-06-16 03:10:58	BBF 😊 #fresh #chile #free #arica #friends… https://t.co/iX3gA3MegI	Arica
1007822822083788800	donnatto1	2018-06-16 03:10:59	"¡ traigame un chacarero con una coca zero! ... perdón sr árbitro!

#BoxeoxEl13"	Los Ángeles
1007822828643774464	ayamlis	2018-06-16 03:11:01	@NatoPalma Nunca olvidaré cuando tuvimos examen de orgánico en plano partido de Chile . Todo bkn 🙄	Lota
1007822835992195072	cnunezar	2018-06-16 03:11:03	Mañana voy a subir el Manquehue con un colega que tiene como 15 años menos, yo acá descansando y el colega carreteando.. 🤣 🤣	Peñalolén
1007822837619490818	SolCastillo90	2018-06-16 03:11:03	@detintasyrock ajajajajajaj	Pitrufquén
1007822840144580608	ctenoriof	2018-06-16 03:11:04	@KatheKobrich Siiii, por la chucha. Estaba en Barcelona. Viéndolo en una TV más chica que la chucha. Listo pa feste… https://t.co/GsSLsBlopS	Temuco
1007822848960983040	aliciapetermann	2018-06-16 03:11:06	Que rabia! Que injusto !! https://t.co/YGdscK80Nv	Valparaíso
1007822854216351745	VamosxLa19	2018-06-16 03:11:07	@CarlitaIgnaciaa 😳	Copiapó
1007822853859938304	Claudia_PerezC	2018-06-16 03:11:07	"Masiva concurrencia en Seminario ""Por una región más limpia y sustentable"", organizado por @medioambienterm… https://t.co/59442z5oY4"	Las Condes
1007822879591763968	damecosasbuenas	2018-06-16 03:11:13	#umbrellas #paraguas #marypoppins #feria #diseño… https://t.co/4opmjLmrsu	Las Condes
1007822888232251393	CentralSanPedro	2018-06-16 03:11:15	23:11 se cambia la clave a 10-7 https://t.co/TRWzNV3cKs	San Pedro de La Paz
1007822888714625024	Mauroquintam	2018-06-16 03:11:15	Delicia https://t.co/8PbTDIDsar	Viña del Mar
1007822893877809152	_jcifuentes	2018-06-16 03:11:17	Once 🍞☕ https://t.co/erCPdR1CKE	Concepción
1007822893894504448	gerardocurin	2018-06-16 03:11:17	"#BoxeoxEl13 como chucha le ponen ""maldá"" como apodo, puta la wea ordinaria jajaja https://t.co/Jjvjx9EljF"	Metropolitana de Santiago
1007822904770383872	Danielveloz	2018-06-16 03:11:19	@CesarMoss Sal solo pues	Providencia
1007822905735090176	jbealrightx	2018-06-16 03:11:19	11:11	Cañete
1007822912991186946	KriztyAlfaro	2018-06-16 03:11:21	Apoyo a Don Pedro esto es una falta de Respeto... https://t.co/tMGOUOwEeZ	Talagante
1007822920507383808	AaronAlfredo	2018-06-16 03:11:23	@citurrietad Tu le coqueteas a todos	Maipú
1007822944964206598	fcoperalta	2018-06-16 03:11:29	Muchas Gracias a @_Moizefala @eldrzombie y los… https://t.co/XLMC9jaO1T	Santiago
1007822945517998081	Mister_Villar	2018-06-16 03:11:29	Me compre estos lentes 🙊 https://t.co/4xlozrzNsz	Macul
1007822986798358528	sbaak	2018-06-16 03:11:39	Qué hacen?	Valparaíso
1007822987658235905	tiestoarmin1980	2018-06-16 03:11:39	Una persona que no es buena con los animales, no es bueno con las personas , te mereses el repudio de la gente. https://t.co/eyGc0KuBG9	Antofagasta
1007822994440425473	AbyVenegas1	2018-06-16 03:11:40	Se me parte la cabeza💔	Victoria
1007822999184134145	PussyRayo	2018-06-16 03:11:42	@angelicabulnes Mal!	Providencia
1007823002992562176	wlemar	2018-06-16 03:11:43	@JMNH74 @3100Rafa Aplica para una mujer.embarazada por su violador? O para aquella que tiene un feto que morirá en… https://t.co/5yq1VgWY7F	Iquique
1007823003554664450	ni_co_a	2018-06-16 03:11:43	Csm jajajajajajajajajajajajajajajqjqjjqjq “nieve donde el pájaro voló” mamá eso es pollo con arroz ajajajaoajakajajajajajajaj #ElMuroMMC	Puerto Montt
1007823031769714688	Cafede_vainilla	2018-06-16 03:11:49	Alguien sabe si el maldá Medina es de San Joaquín? #Boxeoxel13	Arica
1007823041991192576	acurin007	2018-06-16 03:11:52	Jajajajaja no te podi llamar malda 😂😂😂  #BoxeoxEl13 https://t.co/fwpCHi6wWN	Cerro Navia
1007823058864832515	KarimSalemMenar	2018-06-16 03:11:56	@Skorpen52 @sebastianpinera Sin comentarios	Providencia
1007823058835574785	manuelbzr	2018-06-16 03:11:56	@gustlib @OpyMorales Simplemente un crack!	Providencia
1007823068851593217	patricio1000000	2018-06-16 03:11:58	De por vida debió ser https://t.co/6fKGJTgyve	Puerto Montt
1007823069686173698	Ghislaine_zb	2018-06-16 03:11:58	Que feliz me hacer ver a mi Lolo 💕	Los Ángeles
1007823074203525120	AbyVenegas1	2018-06-16 03:11:59	Y las pastillas estan en la pieza de mi papa💔	Victoria
1007823093098799104	_ElRoco	2018-06-16 03:12:04	"@IsapreConsalud cuál es su misión?
El bienestar de los clientes o hacerse más ricos?"	San Joaquín
1007823095833550848	AaronAlfredo	2018-06-16 03:12:05	@citurrietad Sabi q es vdd 💔	Maipú
1007823143766036481	laCaroAndrea10	2018-06-16 03:12:16	🤣🤣 https://t.co/zWBEeIWOqd	Maipú
1007823150871085059	chelochaiten17	2018-06-16 03:12:18	@puertomontt25 Una joya compadre directo al museo	Puerto Montt
1007823152720891905	jorgeapudlues	2018-06-16 03:12:18	Acà un machista agresor camuflado, espero el repudio pertinente, contaremos cuantas lo hacen. https://t.co/h4iIDzPpJR	Colina
1007823160551632898	Habib_furt	2018-06-16 03:12:20	Ok ? existen deportes que dejan y mueven mucho dinero , entre esos esta el Boxeo a nivel mundial , pero nadie me sa… https://t.co/6fjWbYGAxO	Zapallar
1007823164339081216	LibertadOssa	2018-06-16 03:12:21	@vmar91 Amiga la esperanza nunca se pierde..	Santiago
1007823180768186368	ingnieria	2018-06-16 03:12:25	"https://t.co/GhCRYHAToR

Salgo  o no salgo...????"	Chile
1007823184710815744	AbyVenegas1	2018-06-16 03:12:26	Me voy ah tomar una lata de birra ah ver si se me pasa jajaja xd	Victoria
1007823197524430851	leopoldoquezada	2018-06-16 03:12:29	Se imaginan un currículum con lenguaje inclusivo. Estudié en le Diegue Perteles. Soy tode en profesionel. Les augur… https://t.co/RzSOaILyC8	Huechuraba
1007823210958786560	AbyVenegas1	2018-06-16 03:12:32	Mañana asadito ✌	Victoria
1007823211495591936	AaronAlfredo	2018-06-16 03:12:32	Quien fuera el negro https://t.co/P1OYWfGNrt	Maipú
1007823221213851649	vkath	2018-06-16 03:12:35	@DiarioLaHora No entiendo qué tipo de personas están a cargo de nuestros hijos en el colegio. Eso es abuso, y debe ser sancionado.	Valparaíso
1007823248975941632	mmbaezap	2018-06-16 03:12:41	Por tontos como éste, es que nuestros carabineros perdieron la autoridad y el respeto. Además de hacer una comparac… https://t.co/hRohXI33Nt	San Bernardo
1007823253333782528	AbyVenegas1	2018-06-16 03:12:42	Vienen todos	Victoria
1007823284791070720	_barbarasubero	2018-06-16 03:12:50	Yo solo quiero volver a casa🇻🇪	Iquique
1007823285726441472	ni_co_a	2018-06-16 03:12:50	Csm jajajajajajajajajajajajajajajqjqjjqjq “nieve donde el pájaro voló” mamá eso es pollo con arroz ajajajaoajakajajajajajajaj #ElMuroMCC	Puerto Montt
1007823293745913856	Mabel_Pau	2018-06-16 03:12:52	@Tita_nc Apareció justo a tiempo, tanto que no alcancé a darme cuenta que no las tenía 😅	Rancagua
1007823298573537280	ayamlis	2018-06-16 03:12:53	O mándalos al super.. Puaj https://t.co/CcH5KVxZk9	Lota
1007823306257522689	AbyVenegas1	2018-06-16 03:12:55	Me hablo mi amigo kevin♡	Victoria
1007823368161198080	vkath	2018-06-16 03:13:10	@T13 Es absurdo	Valparaíso
1007823375530590208	sofiabelenjr	2018-06-16 03:13:11	Tengo 4gb de internet con el plan el lunes cumplo dos semanas y no llevo gastada ni la mitad 🤔 creo que lo bajaré	Coronel
1007823385232072705	ElmerKenazo	2018-06-16 03:13:14	@Snakeeater129 @officialpes @MaxiEXpes @ElTiefo @GalvaniRenan @Francito_10rd @SecardenYT @PesPrimicias Lo digo porq… https://t.co/d3YUZ4DUIh	Talca
1007823404572037120	AbyVenegas1	2018-06-16 03:13:18	La hace re lunga este gonzalo🤦‍♀️	Victoria
1007823409181614085	laCaroAndrea10	2018-06-16 03:13:19	@MarceloSureno Unos deportistas totales!	Maipú
1007823415858814976	cclaudiah	2018-06-16 03:13:21	"Qué lindo 😭😭
Me acordé de cuarto básico, colegio de monjas, gol del Coto Sierra https://t.co/y2huZesHWW"	Valparaíso
1007823417805074432	AlexeyAxel	2018-06-16 03:13:21	Nos vemos mañana en #BoilerOutside #PlazaDeMaipú… https://t.co/cc0aLU4ZZG	Maipú
1007823420749438976	Habib_furt	2018-06-16 03:13:22	https://t.co/FxhJX48a6N //@Nellatronic	Zapallar
1007823446766743562	MaestroEuropeo	2018-06-16 03:13:28	A las 10:30 de mañana recien vamos a saber que es la wea de Arc System y Trigger.	El Bosque
1007823448662560768	cristianaguayo	2018-06-16 03:13:29	@netflix #savedesignatedsurvivor	San Miguel
1007823473383788545	pajaritorojo	2018-06-16 03:13:35	camuflado... pero igual lo encontré 😅😘🐱❤️… https://t.co/Q9dlYufI51	Santiago
1007823484368637958	Piplash	2018-06-16 03:13:37	@Sir_Dogger @InsaneAdiction Igual tengo problemas con el alcohol, así que te hubiese dejado con la botella en la ma… https://t.co/i2xv0wy3RF	Rancagua
1007823484205109248	Bastidors	2018-06-16 03:13:37	Piscola por Gustavo y Titán https://t.co/mMTmI23zZs	Santiago
1007823490483998720	Prolarry24	2018-06-16 03:13:39	@peredo_juan Amigo se olvidó de la huelga que paralizó la empresa por dos semanas. Si hoy no se cumple a los client… https://t.co/YZHdvu51h8	Pichilemu
1007823502618046465	lidiaandrea	2018-06-16 03:13:42	@DonDateador Hehehehe!	Iquique
1007823523308589057	yurja	2018-06-16 03:13:47	Callampa el @ no se para que pago tantas lucas si no funciona @VTRsoporte  estoy con el 4G de entel por que wifi de… https://t.co/QgBuAh3Rts	Villa Alemana
1007823525393190912	victorbarrazalu	2018-06-16 03:13:47	Que ganas de fumarse un pito #eso	Antofagasta
1007823536596160512	Paola95097376	2018-06-16 03:13:50	#PrimerPlano Encuentro fea la actitud de Carolina soto hablar con la ex de Maria Jimena... En una relación de amist… https://t.co/cAsfWRf7aH	La Florida
1007823541448990720	GabrielAlbistur	2018-06-16 03:13:51	@Carabdechile Que buena, como hemos recuperado la confianza de la gente, la motivación de nuestros Carabineros y el… https://t.co/yT5mCIrpLS	Arauco
1007823549086781440	Bomberou2	2018-06-16 03:13:53	#1ConsejoDeMiViejo Nunca trates de entender a una mujer, solo quierela.	Arica
1007823552828014592	RepisoAndrea	2018-06-16 03:13:54	el tiempo ya no se puede retroceder, pero si podemos corregir nuestro camino, darnos una nueva oportunidad. Los err… https://t.co/iIqrbSSUSz	Chillán
1007823553083961345	marlonpantaleon	2018-06-16 03:13:54	#Fotografía de la insuperable #naturaleza.… https://t.co/ec7WNuY1zQ	Combarbalá
1007823566807687168	_projas	2018-06-16 03:13:57	@maylwino Sin comentarios...muy burdo	La Florida
1007823582649561088	palomapicasso9	2018-06-16 03:14:01	Que gran jugador es José María Giménez 🇺🇾 #Uruguay	Huechuraba
1007823612026507265	PajaroAustral2	2018-06-16 03:14:08	@ValeriaValesk12 😂😃	Quilicura
1007823616598306816	MaestroEuropeo	2018-06-16 03:14:09	Hora Chile	El Bosque
1007823651251638272	juliomonterocas	2018-06-16 03:14:17	Faltó agregar a los inmigrantes para terminar de desviar la atención @vdgmeu https://t.co/G901d5rP5Y	Angol
1007823660126752769	ElopezEduardo	2018-06-16 03:14:19	@Vespucio_Norte @biobio @24HorasTVN  hoy tuve un accidente que podría haber terminado en tragedia Transitaba por V.… https://t.co/Jw09C4YfZt	Talagante
1007823665529020417	felipe_cornejo_	2018-06-16 03:14:20	"Multiplicidad de personas y vendedores

#nikon F… https://t.co/jQHPpACwOv"	Santiago
1007823669115138048	AbyVenegas1	2018-06-16 03:14:21	Me esta agarrando hambre lpm💔	Victoria
1007823670843183104	felipe_cornejo_	2018-06-16 03:14:22	"Baño químico deshecho 

Esta foto no sé cómo… https://t.co/JXbW9lnFfA"	Santiago
1007823670591610883	AvilaCarrion	2018-06-16 03:14:22	Ya ni me acordaba de la última vez que vi un encuentro nacional. #Boxeoxel13 GRANDES GLADIADORES!!! https://t.co/Vl6lBTtYie	La Reina
1007823672848068608	rpoblete89	2018-06-16 03:14:22	Gracias por todo, Gustavo Cracknales. El mágico, el de finales. Se agradecen los goles, las alegrías y tu entrega p… https://t.co/KuAw2L2JcY	Temuco
1007823685623992321	susanadcr	2018-06-16 03:14:25	@Carabdechile Jajajaja!!! gracias!!!! 😂	Temuco
1007823690225025024	___Elisa_	2018-06-16 03:14:26	Jajajajajajajaja 😂 https://t.co/PAw6qj8zLe	Chile
1007823690778718208	cclaudiah	2018-06-16 03:14:26	@MadreSinEstadio Me pasó lo mismo	Valparaíso
1007823694696189953	Stefi_MundoSanz	2018-06-16 03:14:27	Que clase de Vanessa Daroch es la carolina soto??? 🤔🤔🤔🤔  #PrimerPlano	Colina
1007823701365198848	farcedaroch	2018-06-16 03:14:29	El proyecto que busca censurar toda alusión pública a Jaime Guzmán, uno de los políticos más destacados de nuestra… https://t.co/M2J8MriseS	Providencia
1007823702912888832	djjousse	2018-06-16 03:14:29	jacosanchezoficial… https://t.co/jrXBQy5luB	Providencia
1007823708298317827	AbyVenegas1	2018-06-16 03:14:31	No me pienso levantar ah comer	Victoria
1007823714174623751	SebaCaro8	2018-06-16 03:14:32	He pasado 16 niveles de candy crush como si nada	Ñuñoa
1007823721451712514	Luismorenor23	2018-06-16 03:14:34	Me choca cuando hacen esos comentarios estupidos en el instagram !	Ñuñoa
1007823721741144064	Marcianita74	2018-06-16 03:14:34	"😎

https://t.co/ea5JAm5XnX"	Providencia
1007823730054221824	IreneAtisha	2018-06-16 03:14:36	@CNNChile Ambos	Ñuñoa
1007823733971701760	chelochaiten17	2018-06-16 03:14:37	@puertomontt25 Madruga para ver a Francia?	Puerto Montt
1007823738090459136	Anhiax	2018-06-16 03:14:38	"cada que abro para escribir un twitt me sale la tortumurciélago y ...

jajaajjajajaajajajajajajajajajajajajajajajajajajajajaja"	Puente Alto
1007823757707218944	izuokan	2018-06-16 03:14:42	He usado Shazam para descubrir Dare, de Gorillaz https://t.co/Y3qa4pI4ki	Santiago
1007823760123224064	AbyVenegas1	2018-06-16 03:14:43	Tengo que aflojarle al papeo jaja	Victoria
1007823779156955138	BaettigGloria	2018-06-16 03:14:48	https://t.co/5UbQn4uEhr	Pirque
1007823789370105856	fallvarado	2018-06-16 03:14:50	Y sigue la temporada de vaginas arenosas en Venezuela. Cada vez que veo un amargado en TW es venezolano. Están demá… https://t.co/pCBbXPiUK8	Santiago
1007823790691246080	Proseg_Security	2018-06-16 03:14:50	"SEGURIDAD PRIVADA Y LIMPIEZA.

Contactanos, y conoce nuestros Servicios.

Tu Seguridad, Nuestro Compromiso...

https://t.co/Rl5QpzoghR"	Los Ángeles
1007823805656559616	CaroliAllende1	2018-06-16 03:14:54	Están recién tratando de empezar su hermosa historia y como siempre aparece algún idiota que lo único que quieren e… https://t.co/oUV7SFKyRO	Lo Barnechea
1007823817597767680	SUICIDEMUSlC	2018-06-16 03:14:57	FUI LA NOTA MAS ALTA EN HISTORIA DE LA MÚSICA (no la digo porque igual fue mediocre as fuck) PERO CONCHETUMARE VIVO… https://t.co/QvkTkXgbWu	Santiago
1007823817698365440	AaronAlfredo	2018-06-16 03:14:57	@citurrietad Haz memoria noma	Maipú
1007823823754932224	jafesafe	2018-06-16 03:14:58	@D_Horst_Meier @AnglicaVillarN1 Hermosa reflexión ¡Hic!	Santiago
1007823831891931136	ctenoriof	2018-06-16 03:15:00	@KatheKobrich Cómo va el empollamiento, tía piscola? Se sabe qué será bicho o bicha?	Temuco
1007823852351746049	NelsonVB	2018-06-16 03:15:05	Oye @bagxxi pelea de twitter es en hilo, sin citar! Ya po viejo! Jajajajajaja	Rengo
1007823861084184576	felipe_cornejo_	2018-06-16 03:15:07	"Las gentes 

#nikon F Photomic y #kodak Tri-X… https://t.co/q0d1xGfvc2"	Santiago
1007823860920737792	Habib_furt	2018-06-16 03:15:07	oye @Palichapela ?	Zapallar
1007823862552301568	Piplash	2018-06-16 03:15:07	@MaestroEuropeo Fighter de Kill la Kill ojalá ctm	Rancagua
1007823866687836160	nicogss	2018-06-16 03:15:08	Gta ❤️	Santiago
1007823858299174912	canllo	2018-06-16 03:15:06	Algún GC con los colores no estaría mal  #BoxeoEnEl13 #Boxeoxel13	La Florida
1007823880763961345	JMCandiaG	2018-06-16 03:15:12	Weon yo debería estar acostado viendo PP o algo así y estoy en stgo en el cumpleaños de mi hermana	Ñuñoa
1007823883406381056	Chilena9772	2018-06-16 03:15:12	Buenas noches 😴😴	Macul
1007823908211486720	Ampi_13	2018-06-16 03:15:18	@Worges @Marcadib queria hacerse el gracioso...	Las Condes
1007823962343079938	lidiaandrea	2018-06-16 03:15:31	ffrrriiiooo, #Iquique 😬bbrr	Iquique
1007823962724847621	Nutfarts	2018-06-16 03:15:31	Drank https://t.co/Y7bWKIWCh3	Viña del Mar
1007823982790365184	vkath	2018-06-16 03:15:36	@T13 Es absurde 😜. Para eso existe el plural que no discrimina género.	Valparaíso
1007824014054776832	Ro_Valdivia	2018-06-16 03:15:44	#BoxeoxEl13 Malda? Por lo malo pa qué?	Valdivia
1007824026289524736	AbyVenegas1	2018-06-16 03:15:46	Llegamos de la nieve y mi hermana se acostó en mi cama y palmo 🤔	Victoria
1007824039270928384	gonzalosch	2018-06-16 03:15:50	@nelsonbelm @KarmenMargot chucha, y yo que tengo que escribir. :(	Pudahuel
1007824046552240129	katitafuentes	2018-06-16 03:15:51	@gnunezv https://t.co/9xSytPDZ0m	Concón
1007824062108913666	mambyalvarado	2018-06-16 03:15:55	@javi_aguilo https://t.co/U3UX0m5mtJ	Ñuñoa
1007824071848091648	AbyVenegas1	2018-06-16 03:15:57	Sigue durmiendo la vaga jajaja	Victoria
1007824072359796742	Papasquiaro	2018-06-16 03:15:57	https://t.co/z4TLygqoLM	Chile
1007824082547695616	felipe_cornejo_	2018-06-16 03:16:00	"La mumita 
Mi abuela cocinando 

#nikon F… https://t.co/3Yfu3G3E6A"	Santiago
1007824082900045824	___Elisa_	2018-06-16 03:16:00	Jajajajajajajajaja NOTABLE xD ... las mejores respuestas son de Tom 🤣 https://t.co/wvXXo9g4iA	Chile
1007824085798326272	SUICIDEMUSlC	2018-06-16 03:16:01	Me duele tanto la cabeza y todavía tengo que escribir esta mierda para el lunes woooooohoo bitch amo y odio mi carrera. 🖤	Santiago
1007824100071559178	alex_2diaz	2018-06-16 03:16:04	Vamos Mascareña 🥊 #Iquique #CBT #BoxeoEnEl13 https://t.co/ApyAnYDYZ7	Iquique
1007824108749455360	S_Alcerreca	2018-06-16 03:16:06	@DonDateador Wena chanta!!	Puerto Montt
1007824125547745280	AaronAlfredo	2018-06-16 03:16:10	@citurrietad Son toos iguales, ninguno tiene memoria cuando les convien	Maipú
1007824133856653312	sgomezceledon	2018-06-16 03:16:12	Foto de hoy en… https://t.co/NfEl1C2PNV	Santiago
1007824136444497920	ctenoriof	2018-06-16 03:16:13	@CarmenTuitera Tempranito mi guacha. Así que vaigase al sobre	Temuco
1007824136956203009	LibertadOssa	2018-06-16 03:16:13	Pedí un #uber y mi tarifa era $1990 al finalizar mi viaje me cobra $3200 !! Nunca más #uber me cambio a #Beat y que !!	Santiago
1007824145097330689	Habib_furt	2018-06-16 03:16:15	@MAISMIFE jajajajajaja me sacaste una risa	Zapallar
1007824156031889408	carlitacorrea	2018-06-16 03:16:17	@FRANCESLASAGNA @MindepMetro @seremieducrm @IntendenciaRM @kantor_pauline @kaelbecerra @KarlaEnAccion @MindepChile… https://t.co/91J5PSlnOH	La Reina
1007824160125603845	kattiakattu	2018-06-16 03:16:18	Un día fatal	Cañete
1007824161765580801	PCOV22	2018-06-16 03:16:19	@fionaappless @Zoe13062013 Pregúntale a un músico si es fome. Hable con fundamento sobre todo si se trata de arte	Puerto Montt
1007824182628028416	Rocklando_	2018-06-16 03:16:24	@DonDateador #Wena Pos CTM #ConRespetoYCariño Me entere al peo de tú twitterautoexilio. Hasta en te leí @lun Y me c… https://t.co/7luO6mgLnm	Ñuñoa
1007824191104614401	BlogConexiones	2018-06-16 03:16:26	Quema de enorme cantidad de chips plasticos provoco incendio. Otro ejemplo de la impunidad con la que contaminan nu… https://t.co/65OnPoxpui	Limache
1007824197710761985	Burbujita_chika	2018-06-16 03:16:27	@TelepizzaChile estoy indignada! Hago un pedido por pedidos ya a domicilio y se demora, llamo y me dicen que están… https://t.co/IxlJWR0gpG	Macul
1007824199933624321	simonuca	2018-06-16 03:16:28	Jungle Blanket arrived to the driest desert in… https://t.co/tuo5kiNL8b	Calama
1007824222515851265	Itsrchrd	2018-06-16 03:16:33	Me carga cuando la familia no entiende o no quieren entender que ya se cerró algo, onda si yo lo superé, cómo no pueden ellos? Que paja 😂	Providencia
1007824225497907205	jlnovoal	2018-06-16 03:16:34	Que lindo @VHorvathG. Te mando un gran abrazo.  https://t.co/GfWru7j2sM vía @latercera	Coyhaique
1007824239003652096	Carlos98255340	2018-06-16 03:16:37	@Minlede De nada amiga!! 👍	Punta Arenas
1007824243659329536	ConstanzaSofia	2018-06-16 03:16:38	El algoritmo nos persigue @sofiajacinta https://t.co/A7NfcvM8ih	Providencia
1007824264546963456	JazmeCarlos	2018-06-16 03:16:43	#BoxeoxEl13 gran transmision muchachos...cada vez que veo boxeo inmediatamente recuerdo a mi viejo querido!!!!	Huechuraba
1007824298105556993	Carol_Cisternas	2018-06-16 03:16:51	@Souju_Futaba Gracias 😊☺️	Santiago
1007824299514908673	luisborgna	2018-06-16 03:16:52	@AldoDuqueSantos El metalenguaje no es algo que se deba o no autorizar. Estas especies de dialectos sociales que di… https://t.co/D75qn3GJyb	La Serena
1007824307161108480	braulex77	2018-06-16 03:16:53	@Lito_eme Bien y tu	Curicó
1007829992070352896	82fafe94882540c	2018-06-16 03:39:29	"@_PrimerPlano , dos cosas porque JC dijo al empezar el programa que arranque, estamos en chile. 
Y que se calle un rato¡¡¡."	La Florida
1007829992288473088	RealKief	2018-06-16 03:39:29	"#1ConsejoDeMiViejo “come callao’ come doble.”

La única wea sabía que me dijo 😅"	Coquimbo
1007829993018273793	SotoCanseco	2018-06-16 03:39:29	@maricel_carolin @KidCarl0Magno @gabrielboric @lcruzcoke Los hijos son todos diferentes	Peñalolén
1007830001583120384	Patricio_Mora	2018-06-16 03:39:31	El boxeo, los zoológicos y el costanera center son una mierda = violencia https://t.co/jHp34lx6xt	Tomé
1007830004833685506	jc_xerxz	2018-06-16 03:39:32	¿Tienes hambre? Obtén CLP1,400 de descuento en tu primer pedido con Uber Eats con mi código: eats-hhfrkx. https://t.co/m9DCN0ZsE8	Las Condes
1007830011989159936	JesusEmanuel75	2018-06-16 03:39:34	@pablolirar Los rascas son ellos	Talcahuano
1007830021527035914	Amneira	2018-06-16 03:39:36	@T13 Por fin alguien cuerdo en este mundo.	Concepción
1007830027780550658	pedropipopinto	2018-06-16 03:39:37	Aquí llega a la Cancha. #foto #selfie… https://t.co/4c5c5l8D1G	Puente Alto
1007830036316028935	sofirn	2018-06-16 03:39:39	Y si sí qué o qué https://t.co/qGzFnfq1Ci	Las Condes
1007830044394344451	anitamatos12	2018-06-16 03:39:41	#SaveLucifer #LuciferSaved #LuciferOnNetflix @netflix thanks @TVLine https://t.co/ydfHMyUMXg	Ñuñoa
1007830047888113665	RodrigoMoyano	2018-06-16 03:39:42	Brave Heart 👊🏻 #MoyanoChef 👨🏻‍🍳 en La Reina, Chile https://t.co/sM14wB6kxE	La Reina
1007830065667825664	CarlosRoaHerrer	2018-06-16 03:39:46	😎😴 https://t.co/s3KqnTlYdg	Antofagasta
1007830067664351232	i_me_als	2018-06-16 03:39:47	@Plutoniia Linda toda. ❤️	Lo Barnechea
1007830081757241351	AbyVenegas1	2018-06-16 03:39:50	La mayoria de mis amigas tienen hijos🤔 librame señor jajaja	Victoria
1007830082151469057	PiaConsttanza	2018-06-16 03:39:50	Mucho frío, una leche caliente a la vena ❤️	La Serena
1007830093304094721	namtmannn	2018-06-16 03:39:53	#BoxeoxEl13 🥊 👏🏻👏🏻👏🏻	Ñuñoa
1007830097783554048	kerosut	2018-06-16 03:39:54	@AcsaRocks No entiendo a esa gente. Como pueden reírse con esos videos y memes pobres	Santiago
1007830100765798402	fidelsaavedrab	2018-06-16 03:39:55	Viendo recién #PortugalVsSpain . Que partidazo. Si #Rusia2018 va a ser así, tendremos gran espectáculo.	Santiago
1007830106205716480	ClaudiaAPC6	2018-06-16 03:39:56	Felicidad pura😘😍😙😗 https://t.co/jlXdF5iWMs	Recoleta
1007830229786791936	carmen_uribe	2018-06-16 03:40:26	#ElMejorRecuerdoConMiPapá nos mentía todas Las mañanas respecto a la hora , para que nos levantemos temprano. Prend… https://t.co/gADUaPlq11	Marga-Marga
1007830248220712960	diego_mmagna	2018-06-16 03:40:30	"Soy ultra bipolar wn. 😂
https://t.co/aE7Zg85GGm"	Valparaíso
1007830250342895617	ELISAarancibia	2018-06-16 03:40:30	"Para mi no existe pero fue buena foto solo le di me gusta 
Tu nunca creeras en mi, ya no me quieres en tu vida 
Yo… https://t.co/J0PLWPqVEt"	Rancagua
1007830260040261632	remisramosc	2018-06-16 03:40:33	"""El Mario Party que tuvimos antes de que existiera Mario Party""
-Exequiel, 26, hombre de gustos simples https://t.co/Lg68Evdw8T"	Pudahuel
1007830285214416896	gonzalitron	2018-06-16 03:40:39	#Viernes en Temuco https://t.co/cqYtxXZwFh	Temuco
1007830288309899264	TamarAlexandrac	2018-06-16 03:40:39	Un día viernes estoy acostada estudiando... Gracias universidad 😑😠	Calera de Tango
1007830289559801856	AaronAlfredo	2018-06-16 03:40:40	@eleectricpie Igual esta entero rico	Maipú
1007830299215003649	rgmscl	2018-06-16 03:40:42	Jajajjajajajaj https://t.co/i8fGd0zrWD	Vitacura
1007830299743580160	WeitzCarlos	2018-06-16 03:40:42	@Marcostejos1 Guena marcos	Marga-Marga
1007830302209859584	Roaklaudio	2018-06-16 03:40:43	@SJMChile @CreoAntofagasta Porque no les dan de comer Uds a esta lacra que nos invade, que trajo la ladrona HDP Bachelet	San Antonio
1007830305980510210	anitamatos12	2018-06-16 03:40:44	Yeah #LuciferSaved #SaveLucifer #LuciferOnNetflix @netflix https://t.co/1R8f7skqbC	Ñuñoa
1007830308543193088	Habib_furt	2018-06-16 03:40:44	https://t.co/S1qrwiiR0I	Zapallar
1007830320643739648	Heechul_smiile	2018-06-16 03:40:47	@javierastagram @YoSoy__Karla @_JaviiB_ @Mingeniuswagg @dearieunha @Jin_divavirtual @fsnkal @FanyGodoy24 Convidame… https://t.co/YNiu0NJMV6	Concepción
